"dataset_id","domain","family_hint","empirical_profile","specialist_id","specialist_family","mode","n_condition_rows","n_profile_rows","n_countable_primary_wins","n_uncapped_primary_strong_wins","dataset_saturated","dataset_stop_reason","any_primary_strong_win","any_primary_strong_point_signal","any_primary_pareto_signal","best_condition_id","best_benchmark_joint","best_gain_mean","best_gain_q95","best_ci_low","best_ci_high","best_bootstrap_p_one_sided","best_bootstrap_q_profile","best_evidence_layer","best_ci_layer","best_final_evidence_label","dataset_level_p_one_sided","dataset_level_fdr_scope","dataset_level_fdr_policy","dataset_level_q_value_bh","dataset_level_fdr_pass_primary","dataset_level_fdr_pass_secondary","primary_countable_after_fdr","secondary_countable_after_fdr_10","preregistration_version","profile_gate_policy","benchmark_policy_primary","output_layout_policy"
"RD_ISLR_Default_auto","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",10,10,10,10,TRUE,"",TRUE,TRUE,TRUE,1,"mean",7526.86802677496,7554.69883276416,6954.21863768991,8428.23827539878,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"RD_OncoDataSets_ProstateSurvival_df_auto","rdatasets_OncoDataSets","empirical_public","weibull_like","TAX-Q1R019","weibull","original_regime",7,7,7,7,TRUE,"",TRUE,TRUE,TRUE,4,"huber_k1.345",58.6409769976226,67.6856237774478,63.5146283599678,70.7867704884499,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"RD_psych_bfi_auto","rdatasets_psych","empirical_public","weibull_like","TAX-Q1R019","weibull","original_regime",16,16,8,8,TRUE,"",TRUE,TRUE,TRUE,2,"huber_k1.345",5.09934798519858,7.55825491648463,7.25368056180583,7.96312446368618,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_abalone_whole_weight","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,TRUE,TRUE,1,"huber_k1.345",0.00367584999416987,0.00529346156324922,0.00409993517113283,0.00592106691640282,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_bike_hour_count","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,TRUE,TRUE,1,"huber_k1.345",110.655116824185,261.858929235747,183.792386229012,326.792474864484,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_bike_hour_registered","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",2,2,1,1,TRUE,"",TRUE,TRUE,TRUE,2,"huber_k1.345",587.314128270893,810.750971545749,777.918769563272,835.325113865678,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_online_news_log_shares","web_popularity","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",2,2,1,1,TRUE,"",TRUE,TRUE,TRUE,2,"huber_k1.345",0.0100943985939256,0.0149534973708426,0.0141722545414882,0.0170530380335853,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_student_math_G3","education_scores","normal","normal_like","TAX-Q1R010","normal","original_regime",10,10,10,10,TRUE,"",TRUE,TRUE,TRUE,1,"mean",0.0572050773707202,0.086910877599909,0.0661774033131268,0.10408308146126,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_wine_red_alcohol","positive_skew_tabular","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",4,4,4,4,TRUE,"",TRUE,TRUE,TRUE,4,"huber_k1.345",0.0438486548187261,0.0484917876647107,0.0454188790757905,0.0497921432641086,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_wine_white_alcohol","positive_skew_tabular","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,TRUE,TRUE,1,"huber_k1.345",0.0614441573366226,0.0683486043128617,0.0602770603460258,0.0701890609300686,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
"UCI_wine_white_residual_sugar","positive_skew_tabular","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,TRUE,TRUE,1,"huber_k1.345",0.776531006062731,0.952809359536336,0.904001221611809,1.0147128142465,0,0,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed",0,"primary eligible in-regime dataset-level rows only","Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.",0,TRUE,TRUE,TRUE,TRUE,"V5_audit_ready","Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs."
